Articolo	Comma	Codice	Descrizione	Sanzione 60gg.	Sanz. sconto 30%	Punti patente	Codice sanz. acc.	Sanzione Accessoria 1	Data Istat	Data inizio validità effettiva	Data inizio validità	Data fine validità	Sosta Mov.	Annotazioni	Sosta disco	Sosta ticket	Transito ztl	Sosp. patente breve	Magg. notte	Utilizzabile dagli operatori abilitati
191	1 E 4	19104	PRECEDENZA AI PEDONI	167,00	116,90	8	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
191	2 E 4	19101	STRADE PRIVE DI ATTRAVERSAMENTI	167,00	116,90	4	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
192	4 E 7	19201	MANCATO ARRESTO AL POSTO DI BLOCCO	1.362,00	953,40	10	91	TRASMISSIONE AUTORITA' COMPETENTE	01/01/2021	01/01/2002	01/01/2021									Verbali CA & SP
192	3 E 6	19207	MEZZI ANTISDRUCCIOLEVOLI	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									
192	3 E 6	19205	INOSSERVANZA DELLE PRESCRIZIONI	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									
192	3 E 6	19203	RIFIUTO DI ISPEZIONE	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
192	2 E 6	19204	ESIBIZIONE DEI DOCUMENTI	0,00	N.P.	3	91	TRASMISSIONE AUTORITA' COMPETENTE	01/01/2007	01/01/1997	01/01/2007									
192	1 E 6	19202	MANCATO ARRESTO	0,00	N.P.	3	91	TRASMISSIONE AUTORITA' COMPETENTE	01/01/2014	01/01/1997	01/01/2021									Verbali CA & SP
192	1 e 6bis	19208	INOTTEMPERANZA ALL'ALT DI FUNZIONARI O AGENTI		N.P.	5	0			12/04/2025	12/04/2025									Verbali CA & SP
192	5 E 6	19206	ORDINI DI PERSONALE MILITARE	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									
193	1-2  e 197 c.1	19306	CONCORSO CIRCOLAZIONE CON VEICOLO SENZA ASSICURAZI	866,00	606,20		99	SEQUESTRO DEL VEICOLO	01/01/2021	14/12/2024	14/12/2024									Verbali CA & SP
193	2 e 2bis	19303	 veicolo privo assicurazione 2° infrazione	1.732,00	N.P.	5	43	SEQUESTRO DEL VEICOLO	01/01/2021	31/12/2021	31/12/2021									Verbali CA & SP
193	2 e 122 1e4	19304	VEICOLO CON ASSICURAZIONE SOSPESA	1.299,00	909,30	0	43	SEQUESTRO DEL VEICOLO	01/01/2021	31/12/2021	31/12/2021									Verbali CA & SP
193	1 E 2	19301	VEICOLO SPROVVISTO DI ASSICURAZIONE	866,00	606,20	5	99	SEQUESTRO DEL VEICOLO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
193	2	19302	RIATTIVAZIONE RCA ENTRO 30 GIORNI	866,00	606,20	5	0		01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
213	2 Ter	21302	RIFIUTO TRASPORTO O CUSTODIA VEICOLO SEQUESTRATO	1.871,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/12/2004	01/01/2021									
213	5	21304	RIFIUTO DI TRASPORTARE O CUSTODIRE VEIC. SEQUESTR.	1.814,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2019	01/01/2021									Verbali CA & SP
213	8	21303	GUIDA DI VEICOLO SOTTOPOSTO A SEQUESTRO AMMINISTR.	1.984,00	1.388,80	0	14	REVOCA PATENTE E ALIENAZIONE VEICOLO	01/01/2021	01/01/2019	01/01/2021									Verbali CA & SP
213	4	21301	GUIDA DI VEICOLO SOTTOPOSTO A SEQUESTRO	2.046,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
214	8 E DPR 602/197	21403	CIRCOLAZIONE CON VEICOLO SOTTOPOSTO A FERMO FISCAL	1.984,00	1.388,80	0	0		01/01/2021	01/10/2024	01/10/2024									Verbali CA & SP
214	1	21401	RIFIUTO DI TRASP O CUSTOD VEICO SOTTOposto A FERMO	774,00	541,80	0	0		01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
214	8	21402	CIRCOLAZ. DI VEICOLO GIA' SOTTOPOSTO A FERMO	1.984,00	N.P.	0	13	RITIRO PATENTE PER LA REVOCA	01/01/2021	01/01/2013	31/12/2021									Verbali CA & SP
216	6	21601	CIRCOLAZIONE CON PATENTE RITIRATA	0,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
216	6	21602	CIRCOLAZIONE CON DOCUMENTO RITIRATO	0,00	N.P.	0	0		01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
217	6	21701	CIRCOLAZIONE CON DOCUMENTO SOSPESO	0,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		01/01/2002	01/01/2002									
218	6	21802	GUIDA CON PATENTE SOSPESA	0,00	N.P.	0	13	RITIRO PATENTE PER LA REVOCA	01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
218			VIOLAZIONI DELLE PRESCRIZIONI IMPOSTE	41,00	28,70	0	0		01/01/2002	01/01/2001	01/01/2002									Verbali CA & SP
226	9		OMESSA SEGNALAZIONE	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
403			VEICOLO MUNITO DI R.T. SENZA CORRESP. DEL CANONE	10,00	7,00	0	0		01/01/2002	01/01/2001	01/01/2002									Verbali CA & SP
93bis	2 e 9	09306	Disponibilità veicolo estero più di 30 giorni	712,00	498,40		93	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO P.	01/01/2005	01/01/2025	01/01/2025									Verbali CA & SP
93 bis	1 e 7	09304	CIRCOLAZIONE VEICOLO ESTERO RESIDENTE IN ITALIA	400,00	280,00		22	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO	01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
93 bis	2 e 8	09305	guida veicolo estero senza titolo di possesso 	250,00	175,00	0	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/1999	01/01/1999									Verbali CA & SP
94-bis	3	09405	CIRC. VEICOLO RADIATO PER INTESTAZIONE FITTIZIA	421,00	294,70		91	TRASMISSIONE AUTORITA' COMPETENTE	01/01/2021	01/01/2024	01/01/2024									Verbali CA & SP
126-bis	2	12602	PATENTE A PUNTI	291,00	203,70	0	0		01/01/2021	22/09/2005	01/01/2021									Verbali CA & SP
135 126	13 e 11	13506	RESID. ITALIA MENO DI UN ANNO/NON RES  DOC. SCAD	158,00	110,60		12	RITIRO PATENTE PER L'AGGIORNAMENTO	01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
135+116	7	13504	guida veicoli nonostante inibizione per revoca dip	5.100,00	3.570,00		0		01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
135+116	11 E 15 +17	13505	residente in Italia da oltre un anno - patente est	5.100,00	3.570,00		0		01/01/2021	01/01/2025	01/01/2025									Verbali CA & SP
186-bis	2		SINISTRO TASSO ALCOL. SUPER. 0.0 G/L E FINO 0.5	336,00	235,20	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2019	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
186-bis	2		CIRCOLA CON TASSO ALCOL. SUPER. 0.0 G/L E FINO 0.5	168,00	117,60	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
39 E 38	3 E 13		APPOSIZIONE DI SEGNALETICA VERTICALE NON CONFORME	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									
40 E146	2	00047	SOSTA SU ISOLA DI TRAFFICO	42,00	29,40	0	0		01/01/2021	01/01/2005	01/01/2021		S						SI	Verbali CA & SP
5 L.362	2		MANCANZA STAMP. DEL MONTAGGIO SU CARTA CIRCOLAZ.	0,00	N.P.	0	0		01/01/2002	01/01/2001	01/01/2002									
5 L.362	1		MANCATA ANNOTAZIONE NEL FOGLIO COMPLEMENTARE	500.000,00	350.000,00	0	0													Verbali CA & SP
5 L.362	1		MANCATA ANNOTAZIONE SUL DOCUMENTO DI CIRCOLAZIONE	0,00	N.P.	0	0			01/01/2002	01/01/2002									
5 L.362	2		MONTAGGIO NON AUTORIZZATO	0,00	N.P.	0	0		01/01/2002	01/01/2001	01/01/2002									
61 E 10	7 E 18	61718	VEICOLI ECCEDENTI I LIMITI DI SAGOMA	794,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
62 E 10	7 E 18	62719	SUPERAMENTO DEI LIMITI DI MASSA	682,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
69 E 64	3		DISPOS.NON CONFOR.PER VEICO.A TRAZ.ANIM.SLIT.VELOC	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									
TAB. 1)			CIRCOLAZIONE SENZA CORRESPONS. SOMMA PREVISTA	0,00	N.P.	0	0			01/01/2002	01/01/2002									
TAB. 3)			CIRCOLAZIONE CON APP. RADIO SENZA PAGAMENTO CANONE	0,00	N.P.	0	0			01/01/2002	01/01/2002									
12 L.727	1		APPARECCHIO CRONOTACHIGRAFO NON OMOLOGATO	130,00	91,00	0	0		01/01/2021	01/01/2001	01/01/2021									
13 L.727			MONTAGGIO E RIPARAZ. CRONOTACHIGRAFO S/AUTORIZZ.	52,00	36,40	0	0		01/01/2021	01/01/2001	01/01/2021									
14 L.727			CONTROLLI E VERIFICHE SENZA AUTORIZZAZIONE	130,00	91,00	0	0		01/01/2021	01/01/2001	01/01/2021									
17 L.727			OMESSA RIPARAZIONE DEL CRONOTACHIGRAFO	61,00	42,70	0	0		01/01/2002	01/01/2001	01/01/2002									
18 L.727			OMESSA REGISTRAZIONE MANUALE	52,00	36,40	0	0		01/01/2021	01/01/2001	01/01/2021									
19 L.727			FOGLIO DI REGISTRAZIONE DETERIORATO NON LEGGIBILE	52,00	36,40	0	0		01/01/2021	01/01/2001	01/01/2021									
26 L.298			ESERCITAVA ATTIVITA' NONOSTANTE RADIAZIONE DA ALBO	0,00	N.P.	0	0			01/01/2002	01/01/2002									
27 L.298			OMESSA COMUNICAZ. ACQUISTO (ALIENAZ.) VEICOLI	17,00	11,90	0	0		01/01/2002	01/01/2001	01/01/2002									
40 E 146	10 LETT.A)	40148	SOSTA SULLA CARREGGIATA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
40 E 146	10 LETT.B)	40149	CIRCOLAVA A CAVALLO DELLE STRISCE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
40 E 146	10 LETT.C)	40150	CORSIE RISERVATE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
40 E 146	8	40146	SUPERAMENTO DI STRISCIA LONGITUDINALE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
40 E 146	9	40147	STRISCE DI MARGINE CONTINUE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
40 e 146	2		SOSTA SU ZONE DI PRESEGNALAMENTO O SU ISOLE 		N.P.		0			21/03/2011	21/03/2011									Verbali CA & SP
41 E 146	12 E 3	41147	SEGNALAZIONI PER MEZZI PUBBLICI	167,00	116,90	6	0		01/01/2021	01/01/2003	01/01/2021									Verbali CA & SP
41 E 146	12 E 2	41146	INGOMBRO DELLA INTERSEZIONE PER MEZZI PUBBLICI	42,00	29,40	2	0		01/01/2021	01/07/2003	01/01/2021									Verbali CA & SP
41 E 146	7		PERCORRENZA DELLE CORSIE REVERSIBILI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	11 e 2	41163	ARRESTO IRREGOLARE IN PRESENZA LUCE ROSSA	42,00	29,40	2	0		01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
41 E 146	16 E 2		ARRESTO SULLE CORSIE REVERSIBILI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	11 E 3	41162	LUCE ROSSA	167,00	116,90	6	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	10 E 3	41161	LUCE GIALLA	167,00	116,90	6	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	9	41160	INGOMBRO DELL'INTERSEZIONE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	9	41159	PRECEDENZA AI PEDONI E AI CICLISTI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	9	41158	VEICOLI IN SVOLTA	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	6 E 3	41156	SEGNALAZIONI SEMAFORICHE PER I CICLISTI	167,00	116,90	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
41 E 146	5	41155	SEGNALAZIONI PER I PEDONI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
43 E 146	3 E 3	43167	INOSSERVANZA DEL SEGNALE DI ARRESTO DEGLI AGENTI	167,00	116,90	6	0		01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
43 E 146	6 E 2	43146	INOSSERVANZA DI ALTRE SEGNALAZIONI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
46 L.298			CONTO PROPRIO CHE EFFETTUA IL CONTO TERZI	0,00	N.P.	0	0													
46 L.298			TRASPORTO IN CONTO PROPRIO SENZA LICENZA	0,00	N.P.	0	0													
46 L.298			VIOLAZIONE DELLE PRESCRIZIONI (CONTO PROPRIO)	0,00	N.P.	0	0			01/01/2002	01/01/2002									
46 L.298			VIOLAZIONE DELLE PRESCRIZIONI (CONTO TERZI)	0,00	N.P.	0	0													
47 L.298	1		MANCANZA DEL DOCUMENTO DI TRASPORTO	51,00	35,70	0	0		01/01/2002	01/01/2001	01/01/2002									
47 L.298	2		CONTRASSEGNO DIVERSO	3,00	2,10	0	0		01/01/2002	01/01/2001	01/01/2002									
47 L.298	2		MANCANZA DI CONTRASSEGNO (CONTO PROPRIO)	3,00	2,10	0	0		01/01/2002	01/01/2001	01/01/2002									
47 L.298	2		MANCANZA DI CONTRASSEGNO (CONTO TERZI)	3,00	2,10	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	6		INOTTEMPERANZA ALL'OBBLIGO DI FORNIRE NOTIZIE	51,00	35,70	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	2		MANCATA ESIBIZIONE LETTERA DI VETTURA/GIORNALE	5,00	3,50	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	1		MANCATA COMPILAZIONE LETTERA DI VETTURA/GIORNALE	34,00	23,80	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	8		OPPOSIZIONE AI CONTROLLI	309,00	216,30	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	3		MANCATA CONSERVAZIONE LETTERA DI VETTURA/GIORNALE	17,00	11,90	0	0		01/01/2002	01/01/2001	01/01/2002									
58 L.298	4		PRATICARE PREZZI DIFFORMI DALLE TARIFFE	51,00	35,70	0	0		01/01/2002	01/01/2001	01/01/2002									
114 E 110	2 E 7, 6	11477	MACCH. OPERATRICE OMESSA IMMATRICOLAZIONE	173,00	121,10	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
114 E 110	2 E 7, 7	11478	MACCH. OPERATRICE INOSS. PRESCRIZ. CARTA CIRCOLAZ.	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
114 E 112	1	11479	MACCH. OPERATRICE MANCANZA DISPOSITIVI EQUIPAGG.	87,00	60,90	0	22	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
114 E 112	1	11444	MACCH. OPERATRICE DISPOSIT. EQUIPAGG. NON CONFORM.	87,00	60,90	0	22	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
114 E 112	1	14123	MACCH. OPERATRICE DISPOSITIVI EQUIPAGG. ALTERATI	87,00	60,90	0	22	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
136 E 116	6 E 13	13666	PATENTE ESTERA SCADUTA PER RESID.DA OLTRE UN ANNO	0,00	N.P.	0	43	SEQUESTRO DEL VEICOLO		01/01/2002	01/01/2002									Verbali CA & SP
136 E 126	7	14122	PATENTE ESTERA VALIDA PER RESIDENTI OLTRE UN ANNO	173,00	121,10	0	12	RITIRO PATENTE PER L'AGGIORNAMENTO	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
9 DPR 641			SERVIZIO PUBBLICO DI LINEA SENZA CORRESP. TASSA	0,00	N.P.	0	0													
9 DPR 641			TRASPORTO DI COSE VERS. TASSA IN MISURA INFERIORE	0,00	N.P.	0	0													
9 DPR 641			VERSAMENTO INFERIORE PER APPARECCHIO RADIO	0,00	N.P.	0	0													
9 DPR 641			VEICOLO SERV. PUBBLICO DI LINEA VERS. INFERIORE	0,00	N.P.	0	0													
9 DPR 641			OMESSO VERSAMENTO SERVIZIO LINEA INTERES. COMUNALE	0,00	N.P.	0	0													
9 DPR 641			OMESSO VERSAMENTO MONTATORE/RIPAR. CRONOTACHIGRAFO	0,00	N.P.	0	0			01/01/2002	01/01/2002									
9 DPR 641			VEICOLO TRASPORTO COSE SENZA CORRESP. TASSA	0,00	N.P.	0	0													
9 DPR 641			OMESSO VERSAMENTO TASSA APPARECCHIO RADIO	0,00	N.P.	0	0													
9 DPR 641	E DPR 115		CIRCOLAVA SENZA CORRESP. TASSA CONC. PATENTE	0,00	N.P.	0	0													
9 DPR 641			OMESSO VERSAMENTO VEICOLO SERVIZIO PUBBL. PIAZZA	0,00	N.P.	0	0													
26 D.L.463	3		AFFIDARE IL TRASPORTO A DITTA NON AUTORIZZATA	0,00	N.P.	0	0			01/01/2002	01/01/2002									
DPR 474/01		09901	CIRCOLAZIONE SENZA TARGA DI PROVA	26,00	18,20	0	0		01/01/2021	01/01/2005	01/01/2021									Verbali CA & SP
					N.P.					09/06/2016	09/06/2016									Verbali CA & SP
				5.100,00	3.570,00				01/01/2021	09/06/2016	01/01/2021									Verbali CA & SP
					N.P.		0			17/01/2023	17/01/2023									Verbali CA & SP
					N.P.					23/06/2009	23/06/2009									Verbali CA & SP
					N.P.		0			02/12/2010	02/12/2010									Verbali CA & SP
					N.P.					12/09/2023	12/09/2023									Verbali CA & SP
